preco;bairro;tipo;endereco;cidade;quartos;suites;vagas;area
200000;CENTRO;Apartamento;General Neto;Pelotas RS;2;0;0;
192000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;1;0;1;42
175000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;1;0;0;45
225000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;1;1;0;53
450000;LARANJAL;Casa;Rua Murtosa;Pelotas RS;3;1;2;177
480000;CENTRO;Apartamento;Praca Cel Pedro Osorio;Pelotas RS;2;0;1;95
310000;TRES VENDAS;Casa;Endereco Nao Informado;Pelotas RS;2;0;1;154
730000;CENTRO;Apartamento;Rua Dr Amarante;Pelotas RS;3;1;1;85
197000;TRES VENDAS;Casa;Fernando Osorio;Pelotas RS;2;0;2;46
2130000;AREAL;Casa;Presidente Juscelino Kubitschek de Oliveira;Pelotas RS;2;2;8;521
320000;CENTRO;Casa;Endereco Nao Informado;Pelotas RS;3;0;0;110
280000;LARANJAL;Terreno Padrao;;Pelotas RS;;0;0;
500000;CENTRO;Casa;Conde de Porto Alegre;Pelotas RS;3;0;5;
225000;Jardim Europa;Casa;;Pelotas RS;4;0;2;115
220000;LARANJAL;Terreno Padrao;Adolfo Fetter;Pelotas RS;;0;0;
140000;TRES VENDAS;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;1;45
170000;FRAGATA;Apartamento;Endereco Nao Informado;Pelotas RS;3;0;1;130
160000;CENTRO;Apartamento;;Pelotas RS;3;0;0;63
415000;CENTRO;Casa;Mario de Oliveira;Pelotas RS;3;0;1;
230000;CENTRO;Apartamento;Jose do Patrocinio;Pelotas RS;3;0;1;
160000;LARANJAL;Terreno Padrao;;Pelotas RS;;0;0;
190000;AREAL;Casa;Rua Gal Inocencio Queiroz;Pelotas RS;4;0;1;240
300000;AREAL;Loteamento/Condominio;Lagos de Sao Goncalo;Pelotas RS;;0;0;
190000;TRES VENDAS;Apartamento;Avenida Guilherme Wetzel;Pelotas RS;3;0;0;67
69000;CENTRO;Casa;Barao de Maua;Pelotas RS;1;0;1;
250000;FRAGATA;Casa;Rua Mateus Gomes Viana;Pelotas RS;2;0;1;120
270000;AREAL;Loteamento/Condominio;Endereco Nao Informado;Pelotas RS;;0;0;450
560000;CENTRO;Apartamento;;Pelotas RS;4;1;1;180
390000;INDETERMINADO;Casa;;Pelotas RS;4;0;2;151
212000;AREAL;Casa;Rua Conselheiro Silveira Martins;Pelotas RS;1;0;0;137
405000;CENTRO;Apartamento;Professor Araujo;Pelotas RS;3;0;1;
600000;CENTRO;Apartamento;;Pelotas RS;3;1;1;187
165000;FRAGATA;Apartamento;;Pelotas RS;2;0;0;49
170000;PORTO;Apartamento;Giuseppe Garibaldi;Pelotas RS;2;0;1;43
328000;AREAL;Casa;;Pelotas RS;3;0;2;130
307000;CENTRO;Apartamento;;Pelotas RS;3;0;1;80
290000;AREAL;Apartamento;Avenida Pres Juscelino Kubitschek de Oliveira;Pelotas RS;3;1;0;68
175000;CENTRO;Apartamento;;Pelotas RS;1;0;0;43
300000;CENTRO;Apartamento;;Pelotas RS;3;1;0;105
970000;CENTRO;Apartamento;Santa Cruz;Pelotas RS;4;1;3;520
500000;CENTRO;Casa;Frederico Trebbi;Pelotas RS;3;1;3;
118000;TRES VENDAS;Terreno Padrao;Rua Reverendo Alfredo Simon Lot Toussant;Pelotas RS;;0;0;330
485100;CENTRO;Apartamento;Marcilio Dias;Pelotas RS;3;1;1;138
1480000;FRAGATA;Sitio;;Pelotas RS;2;1;2;340000
850000;CENTRO;Casa Comercial;Vinte de Setembro;Pelotas RS;;0;5;903
400000;CENTRO;Apartamento;;Pelotas RS;3;0;1;150
318000;Cohab Tablada;Casa;Endereco Nao Informado;Pelotas RS;3;0;2;90
700000;AREAL;Casa;;Pelotas RS;4;1;5;313
250000;RECANTO DE PORTUGAL;Loteamento/Condominio;Endereco Nao Informado;Pelotas RS;;0;0;411
212000;TRES VENDAS;Apartamento;Lindolfo Color;Pelotas RS;1;0;1;60
58261;Simoes Lopes;Terreno Padrao;Av. Frederico Bastos;Pelotas RS;;0;0;
315000;FRAGATA;Casa;Endereco Nao Informado;Pelotas RS;2;0;6;188
680000;CENTRO;Casa;Rua Alm Barroso;Pelotas RS;2;1;1;78
128000;CENTRO;Apartamento;Avenida Pres Juscelino Kubitschek de Oliveira;Pelotas RS;2;0;1;43
138200;FRAGATA;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;1;47
390000;AREAL;Casa;Avenida Paz,Da;Pelotas RS;3;1;2;147
256000;AREAL;Casa;Endereco Nao Informado;Pelotas RS;2;0;0;110
600000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;3;1;2;111
130000;FRAGATA;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;0;40
220000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;0;75
135000;TRES VENDAS;Apartamento;Joao Jacob Bainy;Pelotas RS;2;0;1;40
270000;FRAGATA;Casa;Pinheiro Machado;Pelotas RS;2;0;1;120
525000;LARANJAL;Terreno Padrao;Avenida Adolfo Fetter;Pelotas RS;;0;0;
1000000;LARANJAL;Casa;;Pelotas RS;6;4;2;475
380000;CENTRO;Casa;Barao Butuhy De;Pelotas RS;3;1;1;109
350000;PORTO;Apartamento;Rua Dona Mariana;Pelotas RS;2;0;1;80
730000;CENTRO;Terreno Padrao;Rua Marcilio Dias;Pelotas RS;;0;0;
235000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;2;1;0;70
290000;Obelisco;Casa;;Pelotas RS;3;0;2;90
680000;AREAL;Galpao/Deposito/Armazem;;Pelotas RS;;0;0;242
740000;CENTRO;Casa;Marcilio Dias;Pelotas RS;6;0;1;266
1200000;INDETERMINADO;Casa;Professor Julio Gustavo Fehrenbach;Pelotas RS;4;2;2;300
228960;CENTRO;Apartamento;Rua Alm Barroso;Pelotas RS;1;0;0;42
620000;CENTRO;Apartamento;Avenida Pres Juscelino Kubitschek de Oliveira;Pelotas RS;3;2;4;180
1100000;AREAL;Casa;Endereco Nao Informado;Pelotas RS;5;1;1;500
318000;AREAL;Apartamento;;Pelotas RS;2;1;1;80
80000;RECANTO DE PORTUGAL;Terreno Padrao;Endereco Nao Informado;Pelotas RS;;0;0;300
190000;CENTRO;Apartamento;;Pelotas RS;2;0;1;50
148000;TRES VENDAS;Predio Inteiro;Rua Luciano Gallet;Pelotas RS;;0;0;
96000;LARANJAL;Terreno Padrao;Avenida Sen Joaquim Augusto de Assumpcao;Pelotas RS;;0;0;
350000;CENTRO;Apartamento;Padre Anchieta;Pelotas RS;3;0;0;98
980000;LARANJAL;Casa;Avenida Jose Maria da Fontoura;Pelotas RS;4;4;3;300
805600;Parque Tenis;Casa;;Pelotas RS;3;1;2;200
265000;CENTRO;Apartamento;Luiz de Mattos;Pelotas RS;3;1;1;78
165000;FRAGATA;Apartamento;Endereco Nao Informado;Pelotas RS;2;1;1;100
149000;AREAL;Apartamento;;Pelotas RS;2;0;1;48
190000;CENTRO;Apartamento;Santa Cruz;Pelotas RS;1;0;0;40
213000;FRAGATA;Casa;Rua Manuel Lucas de Oliveira;Pelotas RS;4;0;1;147
900000;LARANJAL;Casa;;Pelotas RS;3;1;2;290
91000;FRAGATA;Terreno Padrao;;Pelotas RS;;0;0;
850000;Colina da Sol;Casa;;Pelotas RS;4;1;3;210
88000;Arco Iris;Terreno Padrao;;Pelotas RS;;0;0;
650000;CENTRO;Apartamento;Rua Santos Dumont;Pelotas RS;3;1;1;117
175000;CENTRO;Apartamento;;Pelotas RS;1;0;1;49
350000;CENTRO;Casa;Endereco Nao Informado;Pelotas RS;2;0;0;118
290000;CENTRO;Apartamento;;Pelotas RS;2;0;1;80
160000;CENTRO;Apartamento;Presidente Juscelino Kubitschek de Oliveira;Pelotas RS;2;0;0;60
1080000;AREAL;Casa;Endereco Nao Informado;Pelotas RS;3;1;2;450
220000;AREAL;Apartamento;Endereco Nao Informado;Pelotas RS;3;0;1;66
450000;CENTRO;Apartamento;Santa Cruz;Pelotas RS;2;0;1;78
225000;AREAL;Apartamento;;Pelotas RS;2;0;1;105
260000;CENTRO;Apartamento;Apartamento Galeria Zabaletta;Pelotas RS;2;0;0;105
190000;TRES VENDAS;Casa;Olegario Mariano;Pelotas RS;2;2;1;60
150000;CENTRO;Apartamento;;Pelotas RS;3;0;0;45
130000;LARANJAL;Terreno Padrao;Santiago;Pelotas RS;;0;0;
205000;TRES VENDAS;Casa;Endereco Nao Informado;Pelotas RS;2;0;1;60
160000;AREAL;Terreno Padrao;Rua Major Policia Militar Justino M de Oliveira Filho;Pelotas RS;;0;0;
780000;CENTRO;Casa Comercial;Rua Dr Amarante;Pelotas RS;;0;0;180
170000;AREAL;Apartamento;Avenida Ferreira Viana;Pelotas RS;2;0;1;43
1190000;AREAL;Casa;Avenida Sao Francisco de Paula;Pelotas RS;3;3;2;236
192000;AREAL;Casa;Endereco Nao Informado;Pelotas RS;2;0;0;137
295000;AREAL;Casa;;Pelotas RS;3;0;1;100
149000;TRES VENDAS;Terreno Padrao;Endereco Nao Informado;Pelotas RS;;0;0;300
950000;CENTRO;Predio Inteiro;Santos Dumont;Pelotas RS;;0;7;
690000;CENTRO;Predio Inteiro;Andrade Neves;Pelotas RS;;0;0;
220000;LARANJAL;Terreno Padrao;Adolfo Fetter;Pelotas RS;;0;0;
1500000;CENTRO;Casa;Endereco Nao Informado;Pelotas RS;3;0;2;456
180000;LARANJAL;Casa;Rua Sobradinho;Pelotas RS;2;0;0;67
300000;CENTRO;Casa;Endereco Nao Informado;Pelotas RS;2;0;0;100
1000000;AREAL;Casa;Tv Leonel de Moura Brizola;Pelotas RS;3;1;2;205
220000;PORTO;Terreno Padrao;Endereco Nao Informado;Pelotas RS;;0;0;43
480000;CENTRO;Casa;;Pelotas RS;2;0;0;60
120000;PORTO;Apartamento;Presidente Juscelino Kubitschek de Oliveira;Pelotas RS;2;0;1;41
750000;CENTRO;Apartamento;;Pelotas RS;3;1;1;223
230000;TRES VENDAS;Apartamento;Rua Dr Bruno Chaves;Pelotas RS;3;0;1;80
169000;Balneario dos Prazeres;Casa;Endereco Nao Informado;Pelotas RS;2;0;1;165
450000;CENTRO;Casa;Hugo Veiga;Pelotas RS;4;1;1;
318000;TRES VENDAS;Casa;;Pelotas RS;2;0;4;70
2900000;CENTRO;Casa;Endereco Nao Informado;Pelotas RS;3;0;0;200
250000;TRES VENDAS;Casa;Rua Eng Ildefonso Simoes Lopes;Pelotas RS;2;1;0;69
266000;TRES VENDAS;Casa;Endereco Nao Informado;Pelotas RS;2;0;2;90
370000;CENTRO;Casa;;Pelotas RS;3;1;0;150
245000;CENTRO;Apartamento;;Pelotas RS;2;0;0;70
650000;FRAGATA;Casa;Rua Octavio Peixoto;Pelotas RS;4;1;2;183
180000;CENTRO;Apartamento;;Pelotas RS;2;0;1;55
450000;LARANJAL;Casa;Rio Grande;Pelotas RS;3;0;3;250
190000;CENTRO;Apartamento;;Pelotas RS;2;0;0;85
550000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;4;1;2;170
150000;CENTRO;Apartamento;;Pelotas RS;1;0;0;51
360000;Fatima;Casa;Professora Ernestina Mursa;Pelotas RS;3;1;1;178
115771;Simoes Lopes;Terreno Padrao;Av. Frederico Bastos;Pelotas RS;;0;0;
500000;CENTRO;Casa;Joao Pessoa;Pelotas RS;5;0;1;255
110000;CENTRO;Terreno Padrao;Euzebio de Queiroz;Pelotas RS;;0;0;
300000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;3;1;1;117
790000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;4;2;1;267
180000;CENTRO;Casa;;Pelotas RS;1;0;0;60
500000;CENTRO;Casa;Rua 7 de Abril;Pelotas RS;3;0;1;128
680000;AREAL;Casa;Endereco Nao Informado;Pelotas RS;3;1;3;250
300000;FRAGATA;Casa;Endereco Nao Informado;Pelotas RS;3;0;1;79
250000;AREAL;Casa;Rua Dr Victor Russomano;Pelotas RS;2;1;0;132
35920;AREAL;Terreno Padrao;Rua Dom Guilherme Litran;Pelotas RS;;0;1;
372000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;3;0;0;98
170000;AREAL;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;1;47
395000;TRES VENDAS;Apartamento;;Pelotas RS;2;1;1;82
950000;LARANJAL;Casa;Sarandi;Pelotas RS;5;1;6;284
350000;CENTRO;Apartamento;Avenida Domingos de Almeida;Pelotas RS;2;0;1;75
68900;TRES VENDAS;Terreno Padrao;Endereco Nao Informado;Pelotas RS;;0;0;163
229000;CENTRO;Apartamento;Rua Barao de Santa Tecla;Pelotas RS;2;0;1;84
450000;CENTRO;Apartamento;Barao de Santa Tecla;Pelotas RS;2;1;1;
265000;FRAGATA;Casa;;Pelotas RS;2;0;1;94
426195;CENTRO;Apartamento;Marcilio Dias;Pelotas RS;3;1;1;138
160000;CENTRO;Apartamento;;Pelotas RS;1;0;0;37
320000;CENTRO;Casa;;Pelotas RS;3;0;0;254
235000;AREAL;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;0;58
320000;CENTRO;Casa;Rua Eng Hugo Veiga;Pelotas RS;4;0;0;200
350000;TRES VENDAS;Casa;;Pelotas RS;3;1;3;220
550000;CENTRO;Casa;Padre Anchieta;Pelotas RS;2;1;0;
1590000;Zona Norte;Terreno Padrao;Proximo Parafusos Santa Rita;Pelotas RS;;0;0;
510000;AREAL;Casa;;Pelotas RS;3;1;6;160
255000;CENTRO;Apartamento;Anchieta;Pelotas RS;2;0;0;
290000;TRES VENDAS;Casa;;Pelotas RS;3;0;3;150
375000;LARANJAL;Casa;Rua Lajeado;Pelotas RS;3;0;4;150
230000;AREAL;Apartamento;Endereco Nao Informado;Pelotas RS;3;0;1;98
318000;Obelisco;Casa;Rua Dr Francisco Ribeiro da Silva;Pelotas RS;3;0;2;140
480000;CENTRO;Apartamento;;Pelotas RS;3;1;1;124
130000;TRES VENDAS;Apartamento;;Pelotas RS;2;0;1;50
130000;FRAGATA;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;1;47
180000;TRES VENDAS;Apartamento;;Pelotas RS;3;0;1;90
950000;Distrito Industrial;Terreno Padrao;Br116;Pelotas RS;;0;0;
140000;LARANJAL;Terreno Padrao;;Pelotas RS;;0;0;
250000;CENTRO;Apartamento;Rua Gal Argolo;Pelotas RS;1;0;1;46
450000;Las Acacias;Casa;Las Acacias;Pelotas RS;2;1;2;130
166000;FRAGATA;Apartamento;;Pelotas RS;2;0;1;70
500000;CENTRO;Casa Comercial;Rua Uruguai;Pelotas RS;4;1;2;
175000;FRAGATA;Apartamento;;Pelotas RS;2;0;1;55
180000;CENTRO;Apartamento;;Pelotas RS;2;0;1;48
415000;CENTRO;Apartamento;Doutor Cassiano;Pelotas RS;3;1;1;140
430000;CENTRO;Casa;Endereco Nao Informado;Pelotas RS;3;0;1;120
89000;CENTRO;Terreno Padrao;;Pelotas RS;;0;0;
196000;TRES VENDAS;Casa;;Pelotas RS;3;0;1;100
840000;CENTRO;Casa;Rua Goncalves Chaves;Pelotas RS;3;1;3;480
235000;AREAL;Apartamento;;Pelotas RS;2;0;1;55
180000;LARANJAL;Terreno Padrao;Jaguarao 1126;Pelotas RS;;0;0;432
370000;AREAL;Apartamento;Endereco Nao Informado;Pelotas RS;3;0;0;80
295000;CENTRO;Casa;Bento Martins;Pelotas RS;2;0;1;
197000;CENTRO;Apartamento;Rua Gomes Carneiro;Pelotas RS;1;1;0;49
280000;CENTRO;Apartamento;Jose Brusque;Pelotas RS;3;0;1;
235000;AREAL;Apartamento;Rua Sen Alberto Pasqualini;Pelotas RS;3;0;1;96
289000;CENTRO;Quitinete;Rua Dom Pedro II;Pelotas RS;1;0;1;48
220000;LARANJAL;Terreno Padrao;Adolfo Fetter;Pelotas RS;;0;0;
150000;AREAL;Apartamento;;Pelotas RS;2;0;1;60
160000;AREAL;Casa de Condominio;Avenida Ferreira Viana;Pelotas RS;2;0;1;50
780000;CENTRO;Apartamento;Goncalves Chaves;Pelotas RS;2;1;2;
65000;CENTRO;Conjunto Comercial/Sala;Avenida Dr Albuquerque Barros;Pelotas RS;;0;0;9
230000;Santa Terezinha;Casa;Santa Maria;Pelotas RS;2;0;1;80
181000;CENTRO;Casa;Tres de Maio;Pelotas RS;2;0;1;
310000;TRES VENDAS;Casa;;Pelotas RS;3;1;2;90
450000;LARANJAL;Terreno Padrao;Endereco Nao Informado;Pelotas RS;;0;0;299
310000;AREAL;Casa;Alberto Pimentel;Pelotas RS;3;1;1;96
330000;CENTRO;Apartamento;Senador Mendonca;Pelotas RS;2;0;3;
240000;TRES VENDAS;Casa;Rua N 1;Pelotas RS;3;0;1;164
850000;CENTRO;Casa;Rua Goncalves Chaves;Pelotas RS;3;1;5;300
250000;AREAL;Apartamento;Avenida Ferreira Viana;Pelotas RS;2;0;1;69
1160000;AREAL;Casa de Condominio;Avenida Sao Francisco de Paula;Pelotas RS;4;1;2;260
800000;TRES VENDAS;Casa;Endereco Nao Informado;Pelotas RS;4;1;3;300
260000;CENTRO;Apartamento;;Pelotas RS;3;1;0;75
260000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;0;79
200000;PORTO;Quitinete;Uruguay;Pelotas RS;;0;0;48
1590000;CENTRO;Predio Inteiro;Endereco Nao Informado;Pelotas RS;;0;0;240
160000;CENTRO;Casa;Rua Jose do Patrocinio;Pelotas RS;2;0;0;35
175000;LARANJAL;Terreno Padrao;Avenida Adolfo Fetter;Pelotas RS;;0;0;
365000;TRES VENDAS;Conjunto Comercial/Sala;Rua Com Joaquim Dias;Pelotas RS;;0;0;53
700000;TRES VENDAS;Casa;R 1;Pelotas RS;3;1;2;215
390000;CENTRO;Casa;;Pelotas RS;4;1;1;185
119000;CENTRO;Conjunto Comercial/Sala;Marechal Deodoro;Pelotas RS;;0;0;49
145000;AREAL;Apartamento;Domingos Jose de Almeida;Pelotas RS;2;0;1;47
505000;AREAL;Apartamento;;Pelotas RS;2;0;2;148
315000;AREAL;Casa;Endereco Nao Informado;Pelotas RS;2;0;1;90
420000;CENTRO;Apartamento;Lobo da Costa;Pelotas RS;3;1;1;138
405000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;3;1;0;120
228060;LARANJAL;Loteamento/Condominio;Veredas Altos do Laranjal;Pelotas RS;;0;0;
350000;TRES VENDAS;Casa de Condominio;Avenida 25 de Julho;Pelotas RS;3;1;2;66
530000;AREAL;Casa;Praca Hortencio Rosa;Pelotas RS;2;1;3;220
350000;CENTRO;Apartamento;;Pelotas RS;3;0;0;97
480000;CENTRO;Apartamento;Rua 15 de Novembro;Pelotas RS;3;1;1;144
185000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;1;78
350000;AREAL;Casa;R Advogado Alcindo Simoes;Pelotas RS;3;0;2;100
496650;CENTRO;Apartamento;Marcilio Dias;Pelotas RS;3;1;1;138
191000;LARANJAL;Casa;Rua Lagoa Vermelha;Pelotas RS;2;0;1;180
636000;LARANJAL;Casa;Endereco Nao Informado;Pelotas RS;2;1;3;150
205000;AREAL;Apartamento;General Vasco Alves;Pelotas RS;3;0;1;89
230000;CENTRO;Apartamento;Bento Goncalves;Pelotas RS;2;0;0;63
310000;LARANJAL;Casa;;Pelotas RS;2;0;0;80
1500000;CENTRO;Apartamento;XV de Novembro;Pelotas RS;4;0;2;
580000;TRES VENDAS;Casa;Endereco Nao Informado;Pelotas RS;3;1;1;225
1200000;TRES VENDAS;Predio Inteiro;Vinte e Cinco de Julho;Pelotas RS;;0;0;519
395000;CENTRO;Apartamento;;Pelotas RS;2;0;1;89
390000;TRES VENDAS;Casa;Avenida Republica do Libano;Pelotas RS;4;1;1;108
650000;TRES VENDAS;Casa;Endereco Nao Informado;Pelotas RS;4;0;2;240
170000;FRAGATA;Casa;Endereco Nao Informado;Pelotas RS;2;0;0;64
125000;AREAL;Apartamento;;Pelotas RS;1;0;0;40
385000;CENTRO;Apartamento;XV de Novembro;Pelotas RS;2;0;1;
519400;AREAL;Casa;;Pelotas RS;3;1;1;225
2750000;INDETERMINADO;Chacara;Corredor Santa Fe;Pelotas RS;6;4;0;5
159000;TRES VENDAS;Apartamento;Endereco Nao Informado;Pelotas RS;3;0;1;50
800000;CENTRO;Casa;Endereco Nao Informado;Pelotas RS;3;0;0;200
330000;LARANJAL;Casa;Rua Montenegro;Pelotas RS;3;0;5;208
530000;AREAL;Casa;Endereco Nao Informado;Pelotas RS;3;1;1;150
235000;TRES VENDAS;Apartamento;Avenida Fernando Osorio;Pelotas RS;2;0;1;71
150000;CENTRO;Casa;Voluntarios da Patria;Pelotas RS;1;0;0;92
535000;CENTRO;Casa;Endereco Nao Informado;Pelotas RS;3;1;1;120
170500;TRES VENDAS;Apartamento;Rua Joao Jacob Bainy;Pelotas RS;2;0;1;44
635000;AREAL;Apartamento;Endereco Nao Informado;Pelotas RS;3;1;2;123
640000;CENTRO;Loja/Salao;General Neto;Pelotas RS;;0;0;
395000;TRES VENDAS;Apartamento;Rua Paulo Marques;Pelotas RS;2;1;1;85
380000;AREAL;Casa;Endereco Nao Informado;Pelotas RS;3;1;1;148
250000;AREAL;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;1;52
1100000;CENTRO;Apartamento;Felix Xavier da Cunha;Pelotas RS;4;1;2;210
190000;TRES VENDAS;Casa de Condominio;;Pelotas RS;2;2;1;70
195000;FRAGATA;Casa;Rua Prof Paulo Zanotta da Cruz;Pelotas RS;2;0;1;63
140000;TRES VENDAS;Apartamento;;Pelotas RS;2;0;1;42
235000;FRAGATA;Casa de Condominio;Endereco Nao Informado;Pelotas RS;2;0;1;80
790000;CENTRO;Apartamento;;Pelotas RS;5;1;0;290
165000;AREAL;Apartamento;Endereco Nao Informado;Pelotas RS;1;0;0;35
250000;AREAL;Casa;Rua Prof Souza Lobo;Pelotas RS;2;0;1;100
330000;CENTRO;Apartamento;;Pelotas RS;2;0;0;87
600000;CENTRO;Apartamento;;Pelotas RS;4;1;1;199
530000;CENTRO;Apartamento;Avenida Domingos de Almeida;Pelotas RS;3;1;1;180
580000;CENTRO;Casa;Proximo Colegio Pelotense;Pelotas RS;3;1;3;305
85000;AREAL;Casa;Endereco Nao Informado;Pelotas RS;1;0;1;50
185000;CENTRO;Terreno Padrao;Rua Jose do Patrocinio;Pelotas RS;;0;0;
265000;CENTRO;Conjunto Comercial/Sala;;Pelotas RS;;0;0;57
130000;AREAL;Apartamento;;Pelotas RS;2;0;1;48
490000;INDETERMINADO;Casa;Endereco Nao Informado;Pelotas RS;3;1;3;200
1000000;CENTRO;Casa Comercial;;Pelotas RS;;0;0;204
255000;TRES VENDAS;Casa;Endereco Nao Informado;Pelotas RS;3;0;1;68
900000;CENTRO;Casa;Andrade Neves;Pelotas RS;3;0;0;
150000;TRES VENDAS;Casa de Condominio;Endereco Nao Informado;Pelotas RS;2;0;1;45
950000;Las Acacias;Casa;Endereco Nao Informado;Pelotas RS;3;2;2;180
215000;AREAL;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;1;100
340000;FRAGATA;Casa;Endereco Nao Informado;Pelotas RS;2;0;0;117
580000;CENTRO;Apartamento;Barao de Santa Tecla;Pelotas RS;2;1;1;
190000;CENTRO;Apartamento;;Pelotas RS;1;0;0;52
150000;PORTO;Casa;Rua Ventura Gomes dos Santos;Pelotas RS;2;0;1;113
198000;TRES VENDAS;Apartamento;Avenida Guilherme Wetzel;Pelotas RS;3;0;0;67
210000;LARANJAL;Terreno Padrao;;Pelotas RS;;0;0;
297000;CENTRO;Apartamento;Felix da Cunha;Pelotas RS;3;1;0;
1100000;CENTRO;Predio Inteiro;Rua Barao de Santa Tecla;Pelotas RS;;0;0;350
205000;FRAGATA;Casa;Presidente Affonso Augusto Moreira Penna;Pelotas RS;2;0;2;90
90720;Simoes Lopes;Terreno Padrao;Av. Frederico Bastos;Pelotas RS;;0;0;
225000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;3;0;0;70
600000;PORTO;Casa;Dom Pedro II;Pelotas RS;3;1;1;200
145000;TRES VENDAS;Apartamento;Joao Jacob Bainy;Pelotas RS;2;0;1;47
425000;CENTRO;Casa;Rua Padre Felicio;Pelotas RS;3;2;0;131
199000;LARANJAL;Terreno Padrao;;Pelotas RS;;0;0;
280000;CENTRO;Apartamento;Rua Barao de Santa Tecla;Pelotas RS;2;0;0;114
235000;AREAL;Apartamento;Rua Gal Vasco Alves;Pelotas RS;2;0;1;78
170000;Simoes Lopes;Casa;Rua Cel Tobias de Aguiar;Pelotas RS;3;0;1;140
212000;CENTRO;Loja/Salao;Proximo Santa Casa;Pelotas RS;;0;0;34
250000;CENTRO;Apartamento;Rua Jose do Patrocinio;Pelotas RS;2;0;1;74
3180000;CENTRO;Galpao/Deposito/Armazem;Proximo Ifsul;Pelotas RS;;0;0;2200
290000;TRES VENDAS;Casa;;Pelotas RS;2;2;1;66
250000;LARANJAL;Casa;Rua Tres Passos;Pelotas RS;4;0;5;190
86000;TRES VENDAS;Terreno Padrao;Rua Eng Ildefonso Simoes Lopes;Pelotas RS;;0;0;
140000;FRAGATA;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;1;57
270000;AREAL;Terreno Padrao;Avenida Domingos de Almeida;Pelotas RS;;0;0;
220000;CENTRO;Apartamento;;Pelotas RS;2;0;0;75
479000;AREAL;Casa;Endereco Nao Informado;Pelotas RS;4;1;1;240
234000;CENTRO;Terreno Padrao;Endereco Nao Informado;Pelotas RS;;0;0;210
175000;AREAL;Casa;Doutor Armando Fagundes;Pelotas RS;2;0;0;90
155000;AREAL;Apartamento;;Pelotas RS;2;0;1;45
300000;CENTRO;Apartamento;Bento Goncalves;Pelotas RS;3;0;0;93
1400000;CENTRO;Casa Comercial;Juscelino Kubitschek de Oliveira;Pelotas RS;;0;2;
850000;CENTRO;Casa;;Pelotas RS;3;2;1;190
320000;AREAL;Casa;Senador Cruz Jobim;Pelotas RS;2;0;1;110
290000;AREAL;Apartamento;Avenida Ferreira Viana;Pelotas RS;2;0;1;60
450000;RECANTO DE PORTUGAL;Casa;Endereco Nao Informado;Pelotas RS;3;1;2;160
149000;CENTRO;Apartamento;;Pelotas RS;1;0;0;39
1000000;CENTRO;Apartamento;Sete de Setembro;Pelotas RS;3;1;2;330
190000;TRES VENDAS;Apartamento;Rua Miguel Tarnac da Rocha;Pelotas RS;2;0;1;61
300000;CENTRO;Casa;Endereco Nao Informado;Pelotas RS;2;0;1;200
425000;CENTRO;Casa;Endereco Nao Informado;Pelotas RS;3;0;1;180
182000;TRES VENDAS;Casa;Endereco Nao Informado;Pelotas RS;3;0;2;300
900000;CENTRO;Casa;;Pelotas RS;3;1;5;325
990000;TRES VENDAS;Casa;Fernando Osorio;Pelotas RS;3;0;3;300
230000;FRAGATA;Casa;;Pelotas RS;2;0;1;121
390000;CENTRO;Casa;Endereco Nao Informado;Pelotas RS;5;1;0;163
220000;CENTRO;Terreno Padrao;;Pelotas RS;;0;0;
296000;AREAL;Casa;;Pelotas RS;4;1;4;194
380000;AREAL;Casa;;Pelotas RS;4;1;2;125
260000;TRES VENDAS;Casa;Rua Sao Geraldo;Pelotas RS;3;0;4;148
133000;FRAGATA;Apartamento;Iara Silva;Pelotas RS;2;0;0;70
266000;Fatima;Casa;Joao da Silva Silveira;Pelotas RS;3;1;1;140
250000;CENTRO;Apartamento;;Pelotas RS;2;0;1;120
318000;AREAL;Apartamento;;Pelotas RS;3;0;1;110
700000;Zona Norte;Casa;;Pelotas RS;4;0;1;218
180000;LARANJAL;Terreno Padrao;Adolfo Fetter;Pelotas RS;;0;0;
